location_stand,banking,bike_stands,available_bike_stands,available_bikes,status,date,time ,longitude,latitude,workingday,weather,Season,temp,humidity,windspeed
Parnell street across the road from Euro Giant shop,FALSE,40,11,29,OPEN,09-10-2021,06:32:00,-6.266548187,53.35023351,0,2,4,13.94,36,8.9981
Marlborough Street outside Spar shop,FALSE,40,3,37,OPEN,10-10-2021,06:32:00,-6.258189082,53.35024071,0,2,4,13.94,36,8.9981
Amiens Street at Luas station,FALSE,30,28,2,OPEN,10-10-2021,06:32:00,-6.249909103,53.35103243,0,2,4,13.94,42,0
"Camden street, outside penny farthing cycles",FALSE,30,5,25,OPEN,10-10-2021,06:32:00,-6.265365332,53.33578381,0,2,4,13.12,53,0
"Camden street lower, outside tommy Moore jewellers",TRUE,30,14,16,OPEN,10-10-2021,07:32:00,-6.265102476,53.33561404,0,2,4,13.12,57,15.0013
Cavendish road outside the Ambassador theatre.,TRUE,20,17,3,OPEN,10-10-2021,07:32:00,-6.261722893,53.35282476,0,2,4,12.3,61,11.0014
Beresford Place Infront of Busaras.,FALSE,33,32,1,OPEN,10-10-2021,07:32:00,-6.252375394,53.34952263,0,2,4,13.94,42,22.0028
"Burgh quay, outside Jaffa deli",FALSE,40,35,5,OPEN,10-10-2021,07:32:00,-6.257043779,53.34728023,0,2,4,13.94,42,22.0028
"Hawkins street, outside PCI college",FALSE,40,29,11,OPEN,10-10-2021,07:32:00,-6.257368326,53.34717936,0,2,4,13.94,42,22.0028
"Westmoreland street, outside fexco",FALSE,20,18,2,OPEN,10-10-2021,07:32:00,-6.259280741,53.34530433,0,2,4,13.94,42,19.9995
"College green, outside dubarry of Ireland shop",TRUE,30,10,20,OPEN,10-10-2021,07:32:00,-6.25984937,53.34428192,0,1,4,13.12,45,11.0014
Mabbot lane,TRUE,30,20,10,OPEN,10-10-2021,07:32:00,-6.254621744,53.35223079,0,2,4,13.94,36,0
,FALSE,32,19,12,OPEN,10-10-2021,07:32:00,-6.263420731,53.33592875,0,2,4,17.22,26,19.9995
,FALSE,40,40,0,OPEN,10-10-2021,07:32:00,-6.265754253,53.33960508,0,2,4,17.22,26,19.0012
,FALSE,30,27,3,OPEN,10-10-2021,07:32:00,-6.261592805,53.34363419,0,2,4,13.12,57,19.9995
Parnell Street outside Centra,TRUE,30,26,4,OPEN,10-10-2021,07:32:00,-6.263879389,53.35145831,0,2,4,13.12,57,19.0012
,FALSE,40,23,17,OPEN,10-10-2021,07:32:00,-6.265408248,53.34110643,0,2,4,13.12,57,16.9979
,FALSE,20,20,0,OPEN,10-10-2021,07:32:00,-6.265803874,53.34514581,0,2,4,13.12,57,7.0015
,TRUE,40,37,3,OPEN,10-10-2021,07:32:00,-6.265716702,53.34523708,0,2,4,13.12,66,12.998
,FALSE,30,16,14,OPEN,10-10-2021,07:32:00,-6.26422137,53.34497847,0,3,4,12.3,81,22.0028
,TRUE,30,27,2,OPEN,10-10-2021,07:32:00,-6.251496971,53.33775535,0,2,4,13.12,76,16.9979
,FALSE,40,30,10,OPEN,10-10-2021,07:32:00,-6.266094893,53.35038881,0,2,4,12.3,70,30.0026
,FALSE,30,30,0,OPEN,10-10-2021,07:32:00,-6.280289143,53.3472354,0,3,4,11.48,75,27.9993
,TRUE,40,26,14,OPEN,10-10-2021,07:32:00,-6.250061989,53.33728289,0,2,4,11.48,75,26.0027
,FALSE,30,9,21,OPEN,10-10-2021,07:32:00,-6.247862577,53.33837834,0,2,4,9.84,87,23.9994
,TRUE,38,5,33,OPEN,11-10-2021,07:32:00,-6.252391487,53.33794353,0,2,4,9.84,87,23.9994
,FALSE,30,11,19,OPEN,11-10-2021,07:32:00,-6.253306121,53.3381221,0,3,4,9.84,81,26.0027
,FALSE,40,22,18,OPEN,11-10-2021,07:32:00,-6.261253506,53.33945615,0,3,4,9.02,75,30.0026
,FALSE,30,23,7,OPEN,11-10-2021,07:32:00,-6.261083186,53.33967315,0,3,4,8.2,75,27.9993
,FALSE,20,18,2,OPEN,11-10-2021,07:32:00,-6.25698477,53.33909421,0,3,4,8.2,75,27.9993
,FALSE,30,6,24,OPEN,11-10-2021,07:32:00,-6.261006743,53.33977164,1,2,4,4.92,80,19.0012
,TRUE,40,34,6,OPEN,11-10-2021,07:32:00,-6.266705096,53.34502571,1,2,4,4.92,80,19.0012
,FALSE,31,19,12,OPEN,11-10-2021,07:32:00,-6.249659657,53.34338438,1,2,4,4.92,80,16.9979
,FALSE,35,28,7,OPEN,11-10-2021,07:32:00,-6.280277073,53.34703925,1,2,4,5.74,74,16.9979
,TRUE,40,36,4,OPEN,11-10-2021,07:32:00,-6.2667346,53.34885416,1,1,4,6.56,69,0
,FALSE,30,21,9,OPEN,11-10-2021,07:32:00,-6.260680854,53.34570624,1,1,4,6.56,64,0
,FALSE,30,25,5,OPEN,11-10-2021,07:32:00,-6.26025036,53.34573587,1,1,4,8.2,59,7.0015
,FALSE,24,17,7,OPEN,11-10-2021,07:32:00,-6.259184182,53.34787667,1,1,4,9.02,55,11.0014
,FALSE,40,33,7,OPEN,11-10-2021,07:32:00,-6.26599431,53.34688074,1,1,4,9.02,55,12.998
,FALSE,36,26,10,OPEN,11-10-2021,07:32:00,-6.255045533,53.3514511,1,1,4,9.84,48,12.998
Aungier street; outside queen beauty salon,FALSE,40,25,15,OPEN,11-10-2021,07:32:00,-6.265783757,53.34033214,1,1,4,9.02,51,11.0014
"Parnell street, outside Paddy Powers",FALSE,40,29,11,OPEN,11-10-2021,07:32:00,-6.264296472,53.35105325,1,1,4,9.02,51,15.0013
,TRUE,40,32,8,OPEN,11-10-2021,07:32:00,-6.268185675,53.3447647,1,1,4,9.02,47,8.9981
,TRUE,25,5,20,OPEN,11-10-2021,07:32:00,-6.265089065,53.33518961,1,1,4,8.2,47,19.0012
O'Connell Street outside the Gresham hotel,FALSE,29,25,4,OPEN,11-10-2021,07:32:00,-6.260890067,53.35171207,1,1,4,8.2,47,15.0013
Exchequer Street,FALSE,30,24,6,OPEN,11-10-2021,07:32:00,-6.262542307,53.34309454,1,1,4,8.2,47,16.9979
,FALSE,20,5,14,OPEN,11-10-2021,07:32:00,-6.263363063,53.34307372,1,1,4,6.56,43,16.9979
Excheqer Street,FALSE,40,35,5,OPEN,11-10-2021,07:32:00,-6.263764054,53.34312737,1,1,4,6.56,43,16.9979
,FALSE,30,22,8,OPEN,11-10-2021,07:32:00,-6.262097061,53.34388319,1,1,4,5.74,50,12.998
,TRUE,29,16,13,OPEN,12-10-2021,07:32:00,-6.267238855,53.34506734,1,1,4,5.74,46,11.0014
,FALSE,30,24,1,OPEN,12-10-2021,07:32:00,-6.278563142,53.3483386,1,1,4,4.92,50,8.9981
,FALSE,40,40,0,OPEN,12-10-2021,07:32:00,-6.266171336,53.34736029,1,1,4,4.92,50,11.0014
,FALSE,40,5,35,OPEN,12-10-2021,07:32:00,-6.251912713,53.33381458,1,1,4,4.92,50,7.0015
,FALSE,40,39,1,OPEN,12-10-2021,07:32:00,-6.277897954,53.34931769,1,1,4,4.92,50,7.0015
,TRUE,40,37,3,OPEN,12-10-2021,07:32:00,-6.26231432,53.34803598,1,1,4,4.92,54,8.9981
,FALSE,40,25,15,OPEN,12-10-2021,07:32:00,-6.259095669,53.34103037,1,1,4,5.74,54,11.0014
,TRUE,40,32,8,OPEN,12-10-2021,07:32:00,-6.256929785,53.34124416,1,1,4,7.38,51,6.0032
,FALSE,30,20,10,OPEN,12-10-2021,07:32:00,-6.249551028,53.34355492,1,1,4,8.2,40,0
,FALSE,30,7,23,OPEN,12-10-2021,07:32:00,-6.260042489,53.34838503,1,1,4,9.84,41,7.0015
,FALSE,40,37,3,OPEN,12-10-2021,07:32:00,-6.257686168,53.33927598,1,1,4,10.66,35,6.0032
,FALSE,30,18,12,OPEN,12-10-2021,07:32:00,-6.264009476,53.34846669,1,1,4,12.3,28,6.0032
Top of Parnell square east.,FALSE,20,8,12,OPEN,12-10-2021,07:32:00,-6.263313442,53.35443291,1,1,4,13.12,29,7.0015
Bresford Place beside Liberty Hall and bus eireann bus stop,FALSE,20,8,12,OPEN,12-10-2021,07:32:00,-6.255112588,53.3487581,1,1,4,13.94,25,6.0032
Ovoca,FALSE,30,29,1,OPEN,12-10-2021,07:32:00,-6.272549629,53.33352788,1,1,4,13.94,25,0
Hawkins street,FALSE,22,8,14,OPEN,12-10-2021,07:32:00,-6.257003546,53.34618021,1,1,4,13.94,25,6.0032
Cumberland street North outside nam thanh supermarket,FALSE,38,13,25,OPEN,12-10-2021,07:32:00,-6.258065701,53.35383416,1,1,4,13.12,26,6.0032
"Clarendon street, across from BT",TRUE,40,34,6,OPEN,12-10-2021,07:32:00,-6.260721087,53.34278548,1,1,4,12.3,33,0
Store street outside Bus Eireann,FALSE,27,3,24,OPEN,12-10-2021,07:32:00,-6.251509041,53.34995172,1,1,4,9.84,60,11.0014
North Frederick street outside Lady beauty Parlour,FALSE,40,18,22,OPEN,12-10-2021,07:32:00,-6.264576763,53.35554873,1,1,4,9.84,48,0
"South George's street, outside laser dvd",FALSE,30,25,5,OPEN,12-10-2021,07:32:00,-6.2644279,53.34248363,1,1,4,9.84,48,0
Georges dock outside Ely chq,FALSE,40,37,3,OPEN,12-10-2021,07:32:00,-6.248142868,53.34945698,1,1,4,9.02,55,6.0032
Smithfield near luas station,TRUE,30,30,0,OPEN,12-10-2021,07:32:00,-6.278260052,53.3472354,1,1,4,9.02,55,6.0032
St James hospital,FALSE,20,20,0,OPEN,12-10-2021,07:32:00,-6.292752028,53.34093668,1,1,4,9.02,60,6.0032
Brooksfield road outside mace,TRUE,40,14,26,OPEN,13-10-2021,07:32:00,-6.300144196,53.33877552,1,1,4,8.2,64,6.0032
Back of fleet street car park,FALSE,40,1,39,OPEN,13-10-2021,07:32:00,-6.26120358,53.34525232,1,1,4,8.2,64,8.9981
Tara street,FALSE,36,34,2,OPEN,13-10-2021,07:32:00,-6.255120635,53.3473715,1,1,4,8.2,69,8.9981
Bottom of Westmoreland street,TRUE,40,30,10,OPEN,13-10-2021,07:32:00,-6.249292195,53.34397447,1,1,4,8.2,69,12.998
D'Oliver street,FALSE,40,1,39,OPEN,13-10-2021,07:32:00,-6.258726865,53.34672142,1,1,4,8.2,72,12.998
Top of Capel Street,FALSE,20,15,5,OPEN,13-10-2021,07:32:00,,,1,1,4,9.84,70,15.0013
Swift Row,FALSE,40,15,25,OPEN,13-10-2021,07:32:00,,,1,2,4,9.84,75,19.9995
Bride Road,FALSE,40,32,8,OPEN,13-10-2021,07:32:00,,,1,2,4,10.66,70,19.0012
Luke Street,FALSE,20,17,3,OPEN,13-10-2021,07:32:00,,,1,2,4,13.12,57,26.0027
Francis Street at Thomas Street end,FALSE,30,28,2,OPEN,13-10-2021,07:32:00,,,1,2,4,14.76,53,23.9994
Exchange Street Upper,FALSE,40,9,31,OPEN,13-10-2021,07:32:00,,,1,2,4,15.58,54,19.9995
Charlemont Street ,TRUE,20,20,0,OPEN,13-10-2021,07:32:00,,,1,2,4,16.4,50,19.9995
Clanbrassil St north of Fumbally Lane,TRUE,40,16,24,OPEN,13-10-2021,07:32:00,,,1,3,4,16.4,54,26.0027
Clanbrassil St south of Fumbally Lane,TRUE,40,26,14,OPEN,13-10-2021,07:32:00,,,1,3,4,15.58,62,19.0012
Mary Street east of Jervis Lane Lower,TRUE,20,11,9,OPEN,13-10-2021,07:32:00,,,1,3,4,14.76,66,12.998
Thomas Davis Street South at Francis St end,TRUE,40,35,5,OPEN,13-10-2021,07:32:00,,,1,2,4,13.94,87,22.0028
Ryders Row,FALSE,16,16,0,OPEN,13-10-2021,07:32:00,,,1,3,4,13.94,93,19.9995
St Andrews Street,TRUE,38,11,27,OPEN,13-10-2021,07:32:00,,,1,2,4,13.94,93,23.9994
Dame Court,FALSE,30,0,0,CLOSED,13-10-2021,07:32:00,,,1,2,4,13.94,87,22.0028
Barrow Street,TRUE,16,9,7,OPEN,13-10-2021,07:32:00,,,1,3,4,13.94,87,19.0012
Ringsend Road,FALSE,25,2,23,OPEN,13-10-2021,07:32:00,,,1,2,4,13.12,93,15.0013
Capel Street,FALSE,20,7,13,OPEN,13-10-2021,07:32:00,,,1,3,4,13.12,93,0
Green Street,TRUE,40,32,8,OPEN,13-10-2021,07:32:00,,,1,2,4,13.12,100,0
Dorset Street Lower,FALSE,29,11,18,OPEN,13-10-2021,07:32:00,,,1,2,4,13.12,100,0
Blessington Street,TRUE,35,19,16,OPEN,14-10-2021,07:32:00,,,1,2,4,13.12,93,7.0015
King Street North,TRUE,40,31,9,OPEN,14-10-2021,07:32:00,,,1,2,4,13.12,93,7.0015
Francis Street,TRUE,23,14,9,OPEN,14-10-2021,07:32:00,,,1,3,4,13.94,93,6.0032
Patrick Street,FALSE,30,10,20,OPEN,14-10-2021,07:32:00,,,1,3,4,13.94,100,8.9981
Moore Street,TRUE,40,35,5,OPEN,14-10-2021,07:32:00,,,1,3,4,14.76,93,8.9981
Moore Street,FALSE,23,23,0,OPEN,14-10-2021,07:32:00,,,1,3,4,13.94,93,23.9994
Moore Street,FALSE,40,15,25,OPEN,14-10-2021,07:32:00,,,1,3,4,17.22,94,22.0028
Bellevue,FALSE,20,20,0,OPEN,14-10-2021,07:32:00,,,1,1,4,21.32,77,30.0026
Golden Lane,FALSE,20,19,1,OPEN,14-10-2021,07:32:00,,,1,3,4,22.14,60,31.0009
St. Stephens Green South,TRUE,21,4,16,OPEN,14-10-2021,07:32:00,,,1,3,4,22.14,60,31.0009
St. Stephens Green West,TRUE,29,29,0,OPEN,14-10-2021,07:32:00,,,1,3,4,22.96,56,40.9973
Kevin Street Lower,FALSE,40,30,10,OPEN,14-10-2021,07:32:00,,,1,1,4,18.86,41,54.002
Richmond Street South,FALSE,30,14,16,OPEN,14-10-2021,07:32:00,,,1,1,4,13.12,49,31.0009
Richmond Street South,TRUE,20,14,6,OPEN,14-10-2021,07:32:00,,,1,1,4,13.12,49,50.0021
Pleasents Street,FALSE,40,19,21,OPEN,14-10-2021,07:32:00,,,1,1,4,13.12,49,32.9975
Oliver Bond Street,FALSE,40,12,28,OPEN,14-10-2021,07:32:00,,,1,1,4,12.3,52,30.0026
Causeway Road,FALSE,30,25,5,OPEN,14-10-2021,07:32:00,,,1,1,4,12.3,49,40.9973
Griffith Avenue,FALSE,30,23,7,OPEN,14-10-2021,07:32:00,,,1,1,4,11.48,48,26.0027
Eden Quay,TRUE,30,23,7,OPEN,14-10-2021,08:32:00,,,1,1,4,10.66,48,30.0026
Jervis Street 1,TRUE,20,19,1,OPEN,14-10-2021,08:32:00,,,1,1,4,10.66,48,22.0028
Jervis Street 2,FALSE,33,24,9,OPEN,14-10-2021,08:32:00,,,0,1,4,9.84,52,12.998
Store Street,FALSE,40,40,0,OPEN,14-10-2021,08:32:00,,,0,1,4,9.84,52,19.9995
North Circular Road,FALSE,40,19,21,OPEN,14-10-2021,08:32:00,,,0,1,4,9.02,60,23.9994
North Circular Road,FALSE,20,15,5,OPEN,14-10-2021,08:32:00,,,0,1,4,9.02,55,8.9981
Philbsborough Road/Connaught St,TRUE,30,17,13,OPEN,15-10-2021,08:32:00,,,0,2,4,9.02,60,6.0032
Cardiff Lane,TRUE,30,19,11,OPEN,15-10-2021,08:32:00,,,0,2,4,9.02,64,7.0015
Redstables Market,FALSE,32,19,12,OPEN,15-10-2021,08:32:00,,,0,1,4,9.02,60,0
Marks Alley West,FALSE,40,30,10,OPEN,15-10-2021,08:32:00,,,0,1,4,9.02,60,6.0032
Carman's Hall at Francis Street,FALSE,30,25,5,OPEN,15-10-2021,08:32:00,,,0,2,4,9.84,60,0
Carman's Hall at Meath Street,TRUE,30,30,0,OPEN,15-10-2021,08:32:00,,,0,2,4,10.66,56,11.0014
Dean Street,FALSE,40,24,16,OPEN,15-10-2021,08:32:00,,,0,2,4,12.3,49,8.9981
Thomas Street,FALSE,20,14,6,OPEN,15-10-2021,08:32:00,,,0,1,4,12.3,45,0
Augustine Street West at Cornmarket,TRUE,40,32,8,OPEN,15-10-2021,08:32:00,,,0,2,4,13.12,45,11.0014
North Wall Quay ,FALSE,30,20,10,OPEN,15-10-2021,08:32:00,,,0,2,4,13.94,42,16.9979
Northern Campshires,TRUE,30,17,11,OPEN,15-10-2021,08:32:00,,,0,2,4,13.94,36,22.0028
Washington Street,FALSE,40,37,3,OPEN,15-10-2021,08:32:00,,,0,2,4,14.76,40,19.0012
Greenville Terrace,FALSE,30,30,0,OPEN,15-10-2021,08:32:00,,,0,1,4,14.76,46,19.0012
North Circular Road Opposite Library,TRUE,40,1,38,OPEN,15-10-2021,08:32:00,,,0,1,4,14.76,43,15.0013
North Circular Road West of Berkeley Road,FALSE,30,20,10,OPEN,15-10-2021,08:32:00,,,0,1,4,13.94,46,12.998
Goldsmith Street Westside,TRUE,38,26,12,OPEN,15-10-2021,08:32:00,,,0,1,4,13.12,49,16.9979
Phibsborough Road outside Doyles Bar,FALSE,30,28,1,OPEN,15-10-2021,08:32:00,,,0,1,4,12.3,56,11.0014
Phibsborough Road Westside at Thunders Bakery,FALSE,40,4,35,OPEN,15-10-2021,08:32:00,,,0,1,4,11.48,65,16.9979
Phibsborough Road Eastside south of NCR at AIB,FALSE,30,19,10,OPEN,15-10-2021,08:32:00,,,0,1,4,11.48,75,15.0013
Phibsborough Road Eastside at Rothar,FALSE,20,10,10,OPEN,15-10-2021,08:32:00,,,0,1,4,11.48,75,19.0012
North Circular Road east of Phibsborough Rd at Doyles,FALSE,30,11,19,OPEN,15-10-2021,08:32:00,,,0,1,4,10.66,87,19.0012
 Stoney Batter eastside outside Centra,TRUE,40,18,21,OPEN,15-10-2021,08:32:00,,,0,1,4,10.66,87,12.998
Manor Street eastside at Grants,FALSE,31,31,0,OPEN,15-10-2021,08:32:00,,,0,1,4,10.66,87,8.9981
Manor Street eastside outside No. 3,FALSE,35,14,21,OPEN,15-10-2021,08:32:00,,,0,1,4,10.66,87,6.0032
Manor Street westside,TRUE,40,31,9,OPEN,16-10-2021,08:32:00,,,0,1,4,9.84,87,8.9981
Stephen Street Lower,FALSE,30,23,6,OPEN,16-10-2021,08:32:00,,,0,1,4,9.84,87,0
"York Street, southside at Bright Wash",FALSE,30,24,6,OPEN,16-10-2021,08:32:00,,,0,1,4,9.84,87,8.9981
Patrick Street ,FALSE,24,0,24,OPEN,16-10-2021,08:32:00,,,0,1,4,10.66,87,0
Bishop Street,FALSE,40,30,10,OPEN,16-10-2021,08:32:00,,,0,1,4,11.48,87,6.0032
Cuffe Street,FALSE,36,18,18,OPEN,16-10-2021,08:32:00,,,0,1,4,12.3,81,11.0014
Holles Street,FALSE,40,8,32,OPEN,16-10-2021,08:32:00,,,0,1,4,14.76,62,8.9981
Pearse Street outside subway,FALSE,40,33,7,OPEN,16-10-2021,08:32:00,,,0,1,4,16.4,54,6.0032
Pearse Street outside Trinity Business,TRUE,40,40,0,OPEN,16-10-2021,08:32:00,,,0,1,4,17.22,47,0
Parkgate Street outside Nancy Hands,TRUE,25,15,10,OPEN,16-10-2021,08:32:00,,,0,1,4,18.04,47,6.0032
Parkgate Street outside Westbrook Motors,FALSE,29,29,0,OPEN,16-10-2021,08:32:00,,,0,1,4,18.86,44,8.9981
Blackhall Place,FALSE,30,30,0,OPEN,16-10-2021,08:32:00,,,0,1,4,19.68,44,11.0014
Haymarket,FALSE,20,2,17,OPEN,16-10-2021,08:32:00,,,0,1,4,17.22,54,12.998
Coke Lane,FALSE,40,22,18,OPEN,16-10-2021,08:32:00,,,0,1,4,16.4,54,12.998
Baggot Street Lower at James Street East (Bank of Ireland),FALSE,30,11,19,OPEN,16-10-2021,08:32:00,,,0,1,4,16.4,54,8.9981
Baggot Street Lower west of Pembroke St Lower,TRUE,29,25,4,OPEN,16-10-2021,08:32:00,,,0,1,4,16.4,54,6.0032
"Wilton Terrace, at junction with Wilton Place",FALSE,30,25,0,OPEN,16-10-2021,08:32:00,,,0,1,4,15.58,62,11.0014
Mount Street Lower outside No 33,FALSE,40,37,3,OPEN,16-10-2021,08:32:00,,,0,2,4,15.58,62,7.0015
"Herbert Street, south of Convent Close",FALSE,40,14,26,OPEN,16-10-2021,08:32:00,,,0,2,4,14.76,62,11.0014
Sir John Rogerson's Quay east of Cardiff Lane,FALSE,40,28,12,OPEN,16-10-2021,08:32:00,,,1,2,4,14.76,66,7.0015
"Whitefriar Street, eastside south of Golden Lane",TRUE,40,22,18,OPEN,16-10-2021,08:32:00,,,1,3,4,13.94,87,23.9994
Merrion Square North opposite No.6,FALSE,40,0,38,OPEN,16-10-2021,08:32:00,,,1,3,4,13.12,93,11.0014
"Fenian Street ,northside  east of Bass Place",TRUE,40,31,9,OPEN,16-10-2021,08:32:00,,,1,2,4,13.94,93,0
"Adelaide Road , northside outside Eye and Ear Hospital",FALSE,30,30,0,OPEN,16-10-2021,08:32:00,,,1,2,4,13.94,96,7.0015
"Ailesbury Road, northside, west of Merlyn Park",FALSE,30,30,0,OPEN,17-10-2021,08:32:00,,,1,2,4,14.76,93,7.0015
"Strand Road Car Park, opposite No.9 Adelaide Mews",FALSE,40,28,12,OPEN,17-10-2021,08:32:00,,,1,2,4,13.94,93,19.9995
"Sandymout Village, eastside opposite No .95",FALSE,30,26,3,OPEN,17-10-2021,08:32:00,,,1,1,4,17.22,82,19.0012
"Sandymout Village, westside outsideNo .95",FALSE,20,3,17,OPEN,17-10-2021,08:32:00,,,1,2,4,21.32,72,32.9975
"Tudor Road, westside opposite Cowper Gardens ",FALSE,20,0,19,OPEN,17-10-2021,08:32:00,,,1,2,4,22.96,64,19.9995
"Pine Road, northeastern corner at Ringsend Park",FALSE,30,30,0,OPEN,17-10-2021,08:32:00,,,1,2,4,22.96,64,19.9995
"Fitzwilliam Street westside, north of Bridge Street",FALSE,22,22,0,OPEN,17-10-2021,08:32:00,,,1,3,4,18.86,94,15.0013
Ormond Quay Upper northside outside No.31-36,FALSE,38,21,17,OPEN,17-10-2021,08:32:00,,,1,3,4,17.22,100,19.9995
Ormond Quay Upper northside outside No. 20,TRUE,40,26,14,OPEN,17-10-2021,08:32:00,,,1,3,4,17.22,100,19.9995
"Mary Street, southside east of Capel Street",FALSE,27,6,21,OPEN,17-10-2021,08:32:00,,,1,3,4,17.22,100,8.9981
"Yarnhall Street,  northside west of Bolton Street",FALSE,40,6,30,OPEN,17-10-2021,08:32:00,,,1,3,4,16.4,100,19.9995
Parnell Square West south of entrance to Rotunda Hospital,FALSE,30,8,21,OPEN,17-10-2021,08:32:00,,,1,3,4,18.86,94,12.998
Parnell Square North opposite No. 18,FALSE,40,34,6,OPEN,17-10-2021,08:32:00,,,1,3,4,18.04,88,40.9973
"Beresford Lane, northside west of Gardiner Street Lower",TRUE,30,22,8,OPEN,17-10-2021,08:32:00,,,1,3,4,18.04,88,40.9973
"Talbot Street, northside under railway bridge",FALSE,20,20,0,OPEN,17-10-2021,08:32:00,,,1,2,4,15.58,87,26.0027
"Sheriff Street Upper,  northside opposite Castleforbes Street",TRUE,40,40,0,OPEN,17-10-2021,08:32:00,,,1,3,4,13.94,93,27.9993
"Sheriff Street Upper,  northside outside train station",FALSE,40,26,14,OPEN,17-10-2021,08:32:00,,,1,2,4,13.12,81,26.0027
Mountjoy Square South northside opposite No. 40-45,FALSE,36,35,1,OPEN,17-10-2021,08:32:00,,,0,1,4,13.94,49,27.9993
"Mountjoy Square South, southside outside No. 48",TRUE,40,6,33,OPEN,17-10-2021,08:32:00,,,0,1,4,13.12,53,23.9994
Gardiner Place northside at Temple Street,FALSE,40,40,0,OPEN,17-10-2021,08:32:00,,,0,1,4,12.3,52,19.0012
 Kings Inn Street,FALSE,20,13,7,OPEN,17-10-2021,08:32:00,715411.5653,734777.7955,0,1,4,11.48,56,16.9979
Eccles street ,FALSE,40,39,1,OPEN,17-10-2021,08:32:00,715240.9941,735707.5394,0,1,4,10.66,56,15.0013
Temple Street North ,FALSE,40,40,0,OPEN,17-10-2021,08:32:00,715748.0852,735395.1692,0,1,4,10.66,60,12.998
Temple Street North,FALSE,20,20,0,OPEN,17-10-2021,08:32:00,715744.6884,735382.7171,0,1,4,10.66,60,15.0013
Marys Lane ,FALSE,30,29,1,OPEN,18-10-2021,08:32:00,714915.6044,734475.1011,0,1,4,9.84,60,15.0013
 Herbert Park ,FALSE,40,25,15,OPEN,18-10-2021,08:32:00,717559.0141,732263.7528,0,1,4,11.48,56,11.0014
 Merchants Quay ,TRUE,20,20,0,OPEN,18-10-2021,08:32:00,714891.6349,734165.2904,0,1,4,12.3,52,8.9981
 New Street South ,TRUE,40,24,16,OPEN,18-10-2021,08:32:00,715035.9584,733324.5788,0,2,4,13.12,45,0
 Meath Street ,TRUE,40,40,0,OPEN,18-10-2021,08:32:00,714593.7771,733855.0555,0,1,4,13.94,39,7.0015
Newmarket ,TRUE,20,3,17,OPEN,18-10-2021,08:32:00,714709.2063,733366.1625,0,1,4,14.76,40,7.0015
Francis Street ,TRUE,40,22,17,OPEN,18-10-2021,08:32:00,714805.8794,733884.9108,0,1,4,15.58,34,0
 High Street ,FALSE,16,16,0,OPEN,18-10-2021,08:32:00,714989.9373,733926.4666,0,1,4,16.4,30,0
Meath Street,TRUE,38,35,3,OPEN,18-10-2021,08:32:00,714632.6442,733701.3773,0,1,4,16.4,32,6.0032
 School Street,FALSE,30,0,0,CLOSED,18-10-2021,08:32:00,714372.6566,733738.4085,0,1,4,17.22,32,0
 James Street ,TRUE,16,2,13,OPEN,18-10-2021,08:32:00,714035.5732,733980.7875,0,1,4,16.4,35,19.0012
 Bridgefoot Street ,FALSE,25,23,2,OPEN,18-10-2021,08:32:00,714444.5374,733981.3375,0,1,4,15.58,40,23.9994
St Johns Road West ,FALSE,20,16,4,OPEN,18-10-2021,08:32:00,713646.8884,734215.7708,0,1,4,14.76,43,19.0012
 Watling Street ,TRUE,40,27,13,OPEN,18-10-2021,08:32:00,714205.7279,733984.8719,0,1,4,14.76,46,19.0012
  Taylor’s lane,FALSE,29,18,11,OPEN,18-10-2021,08:32:00,714293.6437,733714.8625,0,2,4,13.94,53,19.0012
   Saint Augustine Street ,TRUE,35,34,1,OPEN,18-10-2021,08:32:00,714769.1713,733948.9631,0,2,4,13.94,53,22.0028
 Grattan Crescent ,TRUE,40,40,0,OPEN,18-10-2021,08:32:00,711855.8159,733579.5818,0,3,4,13.94,61,26.0027
  Leinster Square ,TRUE,23,10,13,OPEN,18-10-2021,08:32:00,715539.9289,731778.2679,1,3,4,13.94,66,26.0027
  Howth Road ,FALSE,30,30,0,OPEN,18-10-2021,08:32:00,721274.1949,738229.6324,1,2,4,13.94,71,26.0027
 Raheny Main Street ,TRUE,40,35,5,OPEN,18-10-2021,08:32:00,721461.4646,738209.6796,1,2,4,13.94,71,22.0028
 Vernon Avenue ,FALSE,23,8,15,OPEN,18-10-2021,08:32:00,720080.4543,735858.3008,1,2,4,13.94,71,22.0028
 Drumcondra Road Upper,FALSE,40,35,5,OPEN,18-10-2021,08:32:00,715880.5903,736106.5454,1,1,4,13.12,81,19.9995
  Clonliffe Road ,FALSE,20,20,0,OPEN,18-10-2021,08:32:00,716305.0323,736147.8404,1,3,4,13.12,76,16.9979
  Finglas Road ,FALSE,20,20,0,OPEN,18-10-2021,08:32:00,714624.6484,736870.8041,1,3,4,12.3,87,27.9993
 Seamus Ennis Road ,TRUE,21,3,17,OPEN,19-10-2021,08:32:00,713168.8994,739130.3766,1,2,4,12.3,87,27.9993
Finglas Road,TRUE,29,25,4,OPEN,19-10-2021,08:32:00,713197.7814,738926.9737,1,2,4,13.94,81,22.0028
Coolock Main Street ,FALSE,40,31,9,OPEN,19-10-2021,08:32:00,719658.1364,738961.7417,1,2,4,15.58,76,26.0027
